,phenomenon_time,id_aq_legal_station,no,o3
113,2019-08-19 01:53:00,9625,,39.4000016
114,2019-08-19 01:54:00,9625,,40.98666
115,2019-08-19 01:55:00,9625,,40.8333206
116,2019-08-19 01:56:00,9625,,42.353321
117,2019-08-19 01:57:00,9625,,42.23666
118,2019-08-19 01:58:00,9625,,45.0200004
119,2019-08-19 01:59:00,9625,,45.290001
120,2019-08-19 02:00:00,9625,,42.4233208
121,2019-08-19 02:01:00,9625,,42.0699996
122,2019-08-19 02:02:00,9625,,44.276661
123,2019-08-19 02:03:00,9625,,47.5333214
124,2019-08-19 02:04:00,9625,,47.5299798
125,2019-08-19 02:05:00,9625,,45.7666398
126,2019-08-19 02:06:00,9625,,46.5366592
127,2019-08-19 02:07:00,9625,,46.4799996
128,2019-08-19 02:08:00,9625,,47.8699798
129,2019-08-19 02:09:00,9625,,49.3600006
130,2019-08-19 02:10:00,9625,,49.696659
131,2019-08-19 02:11:00,9625,,48.7966614
132,2019-08-19 02:12:00,9625,,49.2066612
133,2019-08-19 02:13:00,9625,,49.2700004
134,2019-08-19 02:14:00,9625,,48.3733216
135,2019-08-19 02:15:00,9625,,48.5533218
136,2019-08-19 02:16:00,9625,,48.263321
137,2019-08-19 02:17:00,9625,,46.8099594
138,2019-08-19 02:18:00,9625,,48.013321
139,2019-08-19 02:19:00,9625,,47.6866608
140,2019-08-19 02:20:00,9625,,47.1366616
141,2019-08-19 02:21:00,9625,,47.4266396
142,2019-08-19 02:22:00,9625,,48.2566604
143,2019-08-19 02:23:00,9625,,46.2332992
144,2019-08-19 02:24:00,9625,,46.2599792
145,2019-08-19 02:25:00,9625,,47.3633194
146,2019-08-19 02:26:00,9625,,43.9900016
147,2019-08-19 02:27:00,9625,,41.4966392
148,2019-08-19 02:28:00,9625,,39.3600006
149,2019-08-19 02:29:00,9625,,37.0233192
150,2019-08-19 02:30:00,9625,,36.5699996
151,2019-08-19 02:31:00,9625,,36.8199996
152,2019-08-19 02:32:00,9625,,36.5932998
153,2019-08-19 02:33:00,9625,,34.8966598
154,2019-08-19 02:34:00,9625,,36.8999596
155,2019-08-19 02:35:00,9625,,41.0333214
156,2019-08-19 02:36:00,9625,,42.9700012
157,2019-08-19 02:37:00,9625,,43.5699996
158,2019-08-19 02:38:00,9625,,41.7033196
159,2019-08-19 02:39:00,9625,,41.290001
160,2019-08-19 02:40:00,9625,,39.2999992
161,2019-08-19 02:41:00,9625,,38.919979
162,2019-08-19 02:42:00,9625,,38.040001
163,2019-08-19 02:43:00,9625,,36.6599998
164,2019-08-19 02:44:00,9625,,36.6066398
165,2019-08-19 02:45:00,9625,,34.4433212
166,2019-08-19 02:46:00,9625,,33.8166618
167,2019-08-19 02:47:00,9625,,35.0600014
168,2019-08-19 02:48:00,9625,,35.4933204
169,2019-08-19 02:49:00,9625,,35.790001
170,2019-08-19 02:50:00,9625,,34.406639
171,2019-08-19 02:51:00,9625,,32.3866616
172,2019-08-19 02:52:00,9625,,31.5033206
173,2019-08-19 02:53:00,9625,,33.2033196
174,2019-08-19 02:54:00,9625,,33.040001
175,2019-08-19 02:55:00,9625,,33.5699996
176,2019-08-19 02:56:00,9625,,34.1933212
177,2019-08-19 02:57:00,9625,,33.103321
178,2019-08-19 02:58:00,9625,,34.9633216
179,2019-08-19 02:59:00,9625,,35.5766602
180,2019-08-19 03:00:00,9625,,34.5032998
181,2019-08-19 03:01:00,9625,,33.7466392
182,2019-08-19 03:02:00,9625,,34.696659
183,2019-08-19 03:03:00,9625,,34.7299996
184,2019-08-19 03:04:00,9625,,34.5633202
185,2019-08-19 03:05:00,9625,,33.616661
186,2019-08-19 03:06:00,9625,,32.6666604
187,2019-08-19 03:07:00,9625,,32.2433204
188,2019-08-19 03:08:00,9625,,31.7800006
189,2019-08-19 03:09:00,9625,,30.9433194
190,2019-08-19 03:10:00,9625,,30.1133194
191,2019-08-19 03:11:00,9625,,27.7999992
192,2019-08-19 03:12:00,9625,,26.42
193,2019-08-19 03:13:00,9625,,23.8199996
194,2019-08-19 03:14:00,9625,,24.0499992
195,2019-08-19 03:15:00,9625,,25.8833198
196,2019-08-19 03:16:00,9625,,25.9799996
197,2019-08-19 03:17:00,9625,,25.92
198,2019-08-19 03:18:00,9625,,27.790001
199,2019-08-19 03:19:00,9625,,28.7566604
200,2019-08-19 03:20:00,9625,,29.5499992
201,2019-08-19 03:21:00,9625,,28.2799798
202,2019-08-19 03:22:00,9625,,28.1166592
203,2019-08-19 03:23:00,9625,,26.3366604
204,2019-08-19 03:24:00,9625,,26.1533204
205,2019-08-19 03:25:00,9625,,24.0966606
206,2019-08-19 03:26:00,9625,,22.709999
207,2019-08-19 03:27:00,9625,,22.8066596
208,2019-08-19 03:28:00,9625,,21.30332
209,2019-08-19 03:29:00,9625,,20.7566604
210,2019-08-19 03:30:00,9625,,19.0933342
211,2019-08-19 03:31:00,9625,,19.16799926
212,2019-08-19 03:32:00,9625,,19.59700012
213,2019-08-19 03:33:00,9625,,20.07732
214,2019-08-19 03:34:00,9625,,19.64766694
215,2019-08-19 03:35:00,9625,,17.4829998
216,2019-08-19 03:36:00,9625,,17.11199952
217,2019-08-19 03:37:00,9625,,16.1526661
218,2019-08-19 03:38:00,9625,,14.7393341
219,2019-08-19 03:39:00,9625,,13.06933404
220,2019-08-19 03:40:00,9625,,11.69766616
221,2019-08-19 03:41:00,9625,,13.81166554
222,2019-08-19 03:42:00,9625,,13.2329998
223,2019-08-19 03:43:00,9625,,11.10000038
224,2019-08-19 03:44:00,9625,,10.56299972
225,2019-08-19 03:45:00,9625,,10.1366663
226,2019-08-19 03:46:00,9625,,11.50766564
227,2019-08-19 03:47:00,9625,,12.86400032
228,2019-08-19 03:48:00,9625,,13.1800003
229,2019-08-19 03:49:00,9625,,13.30466556
230,2019-08-19 03:50:00,9625,,15.30733204
231,2019-08-19 03:51:00,9625,,14.4659996
232,2019-08-19 03:52:00,9625,,17.23466682
233,2019-08-19 03:53:00,9625,,24.4300004
234,2019-08-19 03:54:00,9625,,29.1366596
235,2019-08-19 03:55:00,9625,,27.1266594
236,2019-08-19 03:56:00,9625,,25.8899994
237,2019-08-19 03:57:00,9625,,25.0466594
238,2019-08-19 03:58:00,9625,,25.3400002
239,2019-08-19 03:59:00,9625,,24.1866608
240,2019-08-19 04:00:00,9625,,23.9833202
241,2019-08-19 04:01:00,9625,,20.6679992
242,2019-08-19 04:02:00,9625,,20.7536602
243,2019-08-19 04:03:00,9625,,18.69366646
244,2019-08-19 04:04:00,9625,,18.23633384
245,2019-08-19 04:05:00,9625,,15.77466584
246,2019-08-19 04:06:00,9625,,14.15566636
247,2019-08-19 04:07:00,9625,,12.87166596
248,2019-08-19 04:08:00,9625,,14.06766796
249,2019-08-19 04:09:00,9625,,13.42033196
250,2019-08-19 04:10:00,9625,,10.70966626
251,2019-08-19 04:11:00,9625,,9.3053341
252,2019-08-19 04:12:00,9625,,9.3409996
253,2019-08-19 04:13:00,9625,,11.7340002
254,2019-08-19 04:14:00,9625,,10.54899978
255,2019-08-19 04:15:00,9625,,9.73033428
256,2019-08-19 04:16:00,9625,,10.88599968
257,2019-08-19 04:17:00,9625,,19.24933242
258,2019-08-19 04:18:00,9625,,15.4196663
259,2019-08-19 04:19:00,9625,,14.89466572
260,2019-08-19 04:20:00,9625,,18.55166626
261,2019-08-19 04:21:00,9625,,14.4619999
262,2019-08-19 04:22:00,9625,,15.78033448
263,2019-08-19 04:23:00,9625,,14.74800014
264,2019-08-19 04:24:00,9625,,21.3556594
265,2019-08-19 04:25:00,9625,,26.6233196
266,2019-08-19 04:26:00,9625,,24.5033206
267,2019-08-19 04:27:00,9625,,25.3466606
268,2019-08-19 04:28:00,9625,,25.9833202
269,2019-08-19 04:29:00,9625,,29.1800004
270,2019-08-19 04:30:00,9625,,29.7933198
271,2019-08-19 04:31:00,9625,,29.6533204
272,2019-08-19 04:32:00,9625,,29.5766602
273,2019-08-19 04:33:00,9625,,30.0433198
274,2019-08-19 04:34:00,9625,,31.4833202
275,2019-08-19 04:35:00,9625,,30.5333194
276,2019-08-19 04:36:00,9625,,30.47332
277,2019-08-19 04:37:00,9625,,29.8199996
278,2019-08-19 04:38:00,9625,,29.5466594
279,2019-08-19 04:39:00,9625,,31.40666
280,2019-08-19 04:40:00,9625,,31.9833202
281,2019-08-19 04:41:00,9625,,30.6100006
282,2019-08-19 04:42:00,9625,,31.3133202
283,2019-08-19 04:43:00,9625,,33.0333214
284,2019-08-19 04:44:00,9625,,32.9000016
285,2019-08-19 04:45:00,9625,,31.4400006
286,2019-08-19 04:46:00,9625,,31.3899994
287,2019-08-19 04:47:00,9625,,32.406639
288,2019-08-19 04:48:00,9625,,31.8233204
289,2019-08-19 04:49:00,9625,,31.4133206
290,2019-08-19 04:50:00,9625,,31.8633194
291,2019-08-19 04:51:00,9625,,32.0333214
292,2019-08-19 04:52:00,9625,,33.5433198
293,2019-08-19 04:53:00,9625,,32.9900016
294,2019-08-19 04:54:00,9625,,33.72332
295,2019-08-19 04:55:00,9625,,32.9766616
296,2019-08-19 04:56:00,9625,,31.9166604
297,2019-08-19 04:57:00,9625,,31.3700008
298,2019-08-19 04:58:00,9625,,30.2733192
299,2019-08-19 04:59:00,9625,,29.6533204
300,2019-08-19 05:00:00,9625,,30.83
301,2019-08-19 05:01:00,9625,,29.3366604
302,2019-08-19 05:02:00,9625,,27.9300004
303,2019-08-19 05:03:00,9625,,26.4433194
304,2019-08-19 05:04:00,9625,,25.2999992
305,2019-08-19 05:05:00,9625,,24.196659
306,2019-08-19 05:06:00,9625,,23.6499996
307,2019-08-19 05:07:00,9625,,27.696659
308,2019-08-19 05:08:00,9625,,31.1066608
309,2019-08-19 05:09:00,9625,,29.2466602
310,2019-08-19 05:10:00,9625,,27.1100006
311,2019-08-19 05:11:00,9625,,25.4899998
312,2019-08-19 05:12:00,9625,,26.2133198
313,2019-08-19 05:13:00,9625,,28.2966594
314,2019-08-19 05:14:00,9625,,28.4366608
315,2019-08-19 05:15:00,9625,,28.9300004
316,2019-08-19 05:16:00,9625,,29.5466594
317,2019-08-19 05:17:00,9625,,30.8366604
318,2019-08-19 05:18:00,9625,,31.3133202
319,2019-08-19 05:19:00,9625,,32.5233192
320,2019-08-19 05:20:00,9625,,33.1466598
321,2019-08-19 05:21:00,9625,,33.8066596
322,2019-08-19 05:22:00,9625,,30.1599998
323,2019-08-19 05:23:00,9625,,28.0333194
324,2019-08-19 05:24:00,9625,,27.7933198
325,2019-08-19 05:25:00,9625,,29.3133202
326,2019-08-19 05:26:00,9625,,30.2399998
327,2019-08-19 05:27:00,9625,,30.9500008
328,2019-08-19 05:28:00,9625,,31.1199798
329,2019-08-19 05:29:00,9625,,30.4433194
330,2019-08-19 05:30:00,9625,,28.7966594
331,2019-08-19 05:31:00,9625,,26.9966602
332,2019-08-19 05:32:00,9625,,24.9300004
333,2019-08-19 05:33:00,9625,,24.196659
334,2019-08-19 05:34:00,9625,,22.4166604
335,2019-08-19 05:35:00,9625,,21.085661
336,2019-08-19 05:36:00,9625,,19.73999978
337,2019-08-19 05:37:00,9625,,21.433319
338,2019-08-19 05:38:00,9625,,21.81666
339,2019-08-19 05:39:00,9625,,20.8833198
340,2019-08-19 05:40:00,9625,,22.9099998
341,2019-08-19 05:41:00,9625,,24.0166606
342,2019-08-19 05:42:00,9625,,25.7133198
343,2019-08-19 05:43:00,9625,,27.7000008
344,2019-08-19 05:44:00,9625,,26.7266598
345,2019-08-19 05:45:00,9625,,26.9633198
346,2019-08-19 05:46:00,9625,,29.48666
347,2019-08-19 05:47:00,9625,,27.6399994
