,phenomenon_time,id_sensor_low_cost_status,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_we,co_aux,co_concentration_we,no_concentration_we,no2_concentration_we,ox_concentration_we,co_concentration_aux,no_concentration_aux,no2_concentration_aux,ox_concentration_aux,pm10,pm25,co_conc,no_conc,no2_conc,ox_conc,id_aq_legal_station
5904,2019-08-19 05:19:39,35,5.801,68.0699768066406,18.4336694335937,311.920166015625,0.91552734375,228.973388671875,4.119873046875,225.311279296875,4.119873046875,409.149169921875,66.192626953125,130.092552923387,-42.1932657716774,39.383169450431,69.487158931903,140.179456485215,4.73203395195158,13.9765422952586,0.894574976679104,,,,,,,9625
5905,2019-08-19 05:21:39,35,5.804,66.0710754394531,18.4390319824219,312.286376953125,0.457763671875,228.973388671875,4.119873046875,226.593017578125,5.767822265625,414.459228515625,70.037841796875,143.339150705645,-41.2885944833869,39.383169450431,79.0523699860075,149.771820396505,3.60119484158844,13.9765422952586,13.1927034748134,,,,,,,9625
5906,2019-08-19 05:23:33,35,5.798,73.9446105957031,18.4658447265625,312.286376953125,1.46484375,231.4453125,6.500244140625,226.50146484375,6.134033203125,411.43798828125,62.896728515625,135.802293346774,-41.2885944833869,55.6808189655172,78.369140625,131.957430275538,6.08904088438735,29.6705751616379,15.9256209188433,,,,,,,9625
5907,2019-08-19 05:25:38,35,5.798,71.9991149902344,18.4765698242187,314.208984375,2.197265625,229.6142578125,4.669189453125,225.40283203125,4.39453125,408.966064453125,62.98828125,129.635773689516,-36.5390702198617,43.6084859913793,70.1703882929104,132.185819892473,7.89838346096838,17.5982421875,2.94426305970149,,,,,,,9625
5908,2019-08-19 05:27:39,35,5.798,67.3795166015625,18.4819323730469,310.1806640625,-0.3662109375,229.79736328125,5.035400390625,230.621337890625,9.796142578125,412.078857421875,66.925048828125,137.401020665323,-46.4904543910573,44.8157192887931,109.114461870336,142.006573420699,1.56568444293478,20.0127087823276,43.2547953591418,,,,,,,9625
5909,2019-08-19 05:29:36,35,5.798,64.7626342773438,18.5087451171875,311.737060546875,0.732421875,229.79736328125,5.126953125,228.790283203125,7.50732421875,416.19873046875,71.044921875,147.678553427419,-42.6456014158226,44.8157192887931,95.4498746501866,152.284106182796,4.27969830780632,20.6163254310345,26.1740613339552,,,,,,,9625
5910,2019-08-19 05:31:37,35,5.798,62.8591003417969,18.5355578613281,309.356689453125,-2.471923828125,231.4453125,6.04248046875,233.2763671875,11.71875,418.487548828125,76.171875,153.388293850806,-48.525964789711,55.6808189655172,128.928113339552,165.073924731183,-3.63617546473567,26.6524919181035,57.6026119402985,,,,,,,9625
5911,2019-08-19 05:33:35,35,5.798,62.7294006347656,18.573095703125,313.1103515625,2.01416015625,231.536865234375,7.049560546875,231.62841796875,10.43701171875,423.797607421875,78.7353515625,166.634891633064,-39.2530840847332,56.2844356142241,116.629984841418,171.468834005376,7.44604781682312,33.2922750538793,48.037400886194,,,,,,,9625
5912,2019-08-19 05:35:40,35,5.795,63.2596435546875,18.6267211914063,314.117431640625,1.739501953125,231.0791015625,6.04248046875,230.621337890625,9.521484375,422.149658203125,74.89013671875,162.523878528226,-36.7652380419343,53.2663523706897,109.114461870336,161.876470094086,6.76754435060524,26.6524919181035,41.2051072761194,,,,,,,9625
5913,2019-08-19 05:37:40,35,5.798,62.0198669433594,18.6696215820312,314.02587890625,2.74658203125,232.269287109375,7.049560546875,231.170654296875,9.979248046875,423.248291015625,76.995849609375,165.264553931452,-36.9914058640069,61.1133688038793,113.213838036381,167.129431283602,9.25539039340415,33.2922750538793,44.6212540811567,,,,,,,9625
5914,2019-08-19 05:39:40,35,5.801,62.2258605957031,18.7232470703125,310.272216796875,-2.74658203125,234.55810546875,9.8876953125,236.75537109375,15.56396484375,427.3681640625,80.38330078125,175.542086693548,-46.2642865689847,76.2037850215517,154.890829057836,175.579847110215,-4.31467893095356,52.0043911637931,86.2982451026119,,,,,,,9625
